party_communist_0_BUN;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_JAI;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_JAI;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_JAI;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_JAI;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_JAI;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_JAI;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_JAI;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_JAS;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_JAS;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_JAS;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_JAS;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_JAS;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_JAS;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_JAS;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_JOD;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_JOD;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_JOD;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_JOD;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_JOD;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_JOD;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_JOD;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_KAL;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_KAL;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_KAL;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_KAL;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_KAL;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_KAL;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_KAL;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_KUT;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_KUT;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_KUT;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_KUT;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_KUT;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_KUT;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_KUT;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_LAD;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_LAD;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_LAD;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_LAD;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_LAD;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_chinese_LAD;Tibet Improvement Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_LAD;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_LAD;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MAK;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MAK;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MAK;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MAK;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MAK;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MAK;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MAK;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MEW;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MEW;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MEW;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MEW;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MEW;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MEW;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MEW;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SHI;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SHI;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SHI;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SHI;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SHI;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SHI;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SHI;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_HDU;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_HDU;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_HDU;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_HDU;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_HDU;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_HDU;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_HDU;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_KRN;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_KRN;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_KRN;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_KRN;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_KRN;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_KRN;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_KRN;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MAH;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MAH;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MAH;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MAH;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MAH;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MAH;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MAH;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MAA;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MAA;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MAA;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MAA;AIADMK;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MAA;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MAA;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MAA;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_BAL;Partai Nasional Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_BAL;Golkar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_BAL;Partai Demokrat;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_BAL;Partai Sosialis Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_BAL;Partai Murba;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_BAL;Partai Demokrasi Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_3_BAL;PDI - Perjuangan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_BAL;Nadhlatul Ulama;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_BAL;Partai Kristen Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_2_BAL;Partai Persatuan Pembangunan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_3_BAL;Partai Kebangkitan Bangsa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_4_BAL;Partai Hanura;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_BAL;Partai IPKI;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_BAL;Partai Amanat Nasional;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_2_BAL;Gerakan Indonesia Raya;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_BAL;Partai Masyumi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_BAL;Partai Syarikat Islam Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_2_BAL;Partai Keadilan Sejahtera;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_BAL;Partai Komunis Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_BAL;Partai Rakyat Demokratik;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_CHK;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_CHK;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_CHK;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_CHK;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_CHK;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_chinese_CHK;Viet Nam Quoc Dan Dang;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_CHK;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_CHK;Communist Party of Vietnam;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_JAV;Partai Nasional Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_JAV;Golkar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_JAV;Partai Demokrat;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_JAV;Partai Sosialis Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_JAV;Partai Murba;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_JAV;Partai Demokrasi Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_3_JAV;PDI - Perjuangan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_JAV;Nadhlatul Ulama;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_JAV;Partai Kristen Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_2_JAV;Partai Persatuan Pembangunan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_3_JAV;Partai Kebangkitan Bangsa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_4_JAV;Partai Hanura;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_JAV;Partai IPKI;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_JAV;Partai Amanat Nasional;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_2_JAV;Gerakan Indonesia Raya;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_JAV;Partai Masyumi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_JAV;Partai Syarikat Islam Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_2_JAV;Partai Keadilan Sejahtera;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_JAV;Partai Komunis Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_JAV;Partai Rakyat Demokratik;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_LNA;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_LNA;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_LNA;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_LNA;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_LNA;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_LNA;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_LNA;Lao People's Revolutionary Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_LXA;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_LXA;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_LXA;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_LXA;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_LXA;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_LXA;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_LXA;Lao People's Revolutionary Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_JOH;Barisan Nasional;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_JOH;People's Justice Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_JOH;Democratic Action Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_JOH;State Reform Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_JOH;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_chinese_JOH;Malaysian Chinese Association;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_JOH;Pan-Malaysian Islamic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_JOH;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_WIA;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_WIA;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_WIA;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_WIA;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_WIA;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_WIA;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_WIA;Lao People's Revolutionary Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GXI;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GXI;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GXI;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GXI;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GXI;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GXI;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GXI;Communist Party of China Tuanpai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_GXI;Communist Party of China Princelings;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_SXI;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_SXI;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_SXI;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_SXI;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_SXI;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_SXI;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_SXI;Communist Party of China Tuanpai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_SXI;Communist Party of China Princelings;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_XIN;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_XIN;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_XIN;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_XIN;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_XIN;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_XIN;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_XIN;Communist Party of China Tuanpai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_XIN;Communist Party of China Princelings;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_BIM;Partai Nasional Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_BIM;Golkar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_BIM;Partai Demokrat;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_BIM;Partai Sosialis Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_BIM;Partai Murba;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_BIM;Partai Demokrasi Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_3_BIM;PDI - Perjuangan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_BIM;Nadhlatul Ulama;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_BIM;Partai Kristen Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_2_BIM;Partai Persatuan Pembangunan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_3_BIM;Partai Kebangkitan Bangsa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_4_BIM;Partai Hanura;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_BIM;Partai IPKI;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_BIM;Partai Amanat Nasional;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_2_BIM;Gerakan Indonesia Raya;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_BIM;Partai Masyumi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_BIM;Partai Syarikat Islam Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_2_BIM;Partai Keadilan Sejahtera;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_BIM;Partai Komunis Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_BIM;Partai Rakyat Demokratik;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_DJA;Partai Nasional Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_DJA;Golkar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_DJA;Partai Demokrat;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_DJA;Partai Sosialis Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_DJA;Partai Murba;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_DJA;Partai Demokrasi Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_3_DJA;PDI - Perjuangan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_DJA;Nadhlatul Ulama;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_DJA;Partai Kristen Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_2_DJA;Partai Persatuan Pembangunan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_3_DJA;Partai Kebangkitan Bangsa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_4_DJA;Partai Hanura;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_DJA;Partai IPKI;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_DJA;Partai Amanat Nasional;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_2_DJA;Gerakan Indonesia Raya;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_DJA;Partai Masyumi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_DJA;Partai Syarikat Islam Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_2_DJA;Partai Keadilan Sejahtera;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_DJA;Partai Komunis Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_DJA;Partai Rakyat Demokratik;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GMJ;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GMJ;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GMJ;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GMJ;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GMJ;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GMJ;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GMJ;Communist Party of China Tuanpai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_GMJ;Communist Party of China Princelings;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GNG;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GNG;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GNG;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GNG;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GNG;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GNG;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GNG;Communist Party of China Tuanpai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_GNG;Communist Party of China Princelings;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_HNN;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_HNN;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_HNN;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_HNN;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_HNN;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_HNN;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_HNN;Communist Party of China Tuanpai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_HNN;Communist Party of China Princelings;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_HUI;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_HUI;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_HUI;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_HUI;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_HUI;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_HUI;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_HUI;Communist Party of China Tuanpai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_HUI;Communist Party of China Princelings;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_KLM;Partai Nasional Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_KLM;Golkar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_KLM;Partai Demokrat;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_KLM;Partai Sosialis Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_KLM;Partai Murba;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_KLM;Partai Demokrasi Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
